id,text,Class
8025,@Foxfairy Og jeg kan faktisk ikke komme i tanke om nogen gode genindspilninger i denne periode.,sexism
8026,"RT @johnrbubba: Jeg er ikke sexistisk, men jeg har endnu ikke hørt en eneste god kvindelig play by play announcer.",sexism
8028,"@brassidio @rayyoosheh @waffle_gurl Islam er et trossystem, der hovedsageligt er baseret på illusioner. Det er nødvendigt at overse groft barbari.",racism
8029,"Har du nogensinde hørt om bøger? @MakVarcoe Der er kun én ting at gøre, mens jeg er syg, og det er at se kvindehockey #notsexist #KillMe",sexism
8032,#MKR Blondinen i rødt har forædlingshofter i den kjole. Model min bare røv!,sexism
8042,@Clashoftherats Løgner. Disse Hadith stammer fra USC's muslimske studenterforening Hadith-websted. Og her er mere. http://t.co/v9w4T4izgk,racism
8043,"@TheShujaatAli @PsychScientists Også mig. Det gik perfekt. Fik ham på plade, da han troede, at det bare var kvinder, før jeg viste ham sandheden.",sexism
8060,@SirajOfficial Beskidte Taquiyyya-løgner. #Islams misbrug af kvinder kunne ikke være tydeligere. http://t.co/a9PNhs4acs,racism
8064,"Det må være en parodisk konto. @TheHout Jeg er ikke sexistisk, men kvinder burde bare ikke være sportsværter.",sexism
8067,"RT @IndyinTX31: @thedailybeast Hvad med unge mænd, der ikke ønsker at være fædre? Nogen hjælp til dem? #WomenAgainstFeminism",sexism
8068,"@JoRitson Arbejderpartiet siger til voldtagne piger, at de skal gå hjem og ikke genere dem, de beskidte dyr.",racism
8071,"@isra_jourisra Der er ingen forskel på det, som profeten Muhammed gjorde, og det, som ISIS gør.",racism
8073,"@mutludc Og problemet er, at Iran er et ekstremistisk teokratisk autokrati.",racism
8074,@hahellyer Sandt nok. Stening og halshugning var meget mere i Muhammeds smag.,racism
8084,"BELIVE @PatSayDat Jeg har ladet kvinderne vide, at de ikke styrer en skid her omkring. Jeg er ikke sexistisk, men jeg TROR på at vise respekt, hvor den er på sin plads.",sexism
8087,"RT @eddieabell: Jeg er ikke sexistisk, når kvinder gør noget bemærkelsesværdigt udover at føde børn, vil jeg give dem den anerkendelse de fortjener",sexism
8089,"RT @Ronn_Deezy Var nødt til at gøre det, sværger jeg er ikke sexistisk... #hilarious #true http://t.co/yIVOa9R2yt",sexism
8098,@uygaraktas Efter at have begået folkemord og myrdet utallige civile forsøger afskummet Deash at bruge babyer til propaganda.,racism
8101,"""@CarlyandTresne: Virkelig!!!! Virkelig!!!! En anden runde!!! #MKR de der slagter promo piger må hellere være søde ved Sheri og Emilie."" Ja ELLER ellers",sexism
8103,"RT @MrWolfeee: Jeg kan ikke udstå kvindelige announcers, der laver play by play til fodbold. Ikke sexistisk, men hver gang jeg hører Holly Rowe lave en kamp, så er jeg ...",sexism
8109,"""Vi er stadig to unge, lækre blondiner. Som ikke rigtig er blonde. Og ikke så lækre.""
#MKR",sexism
8110,"RT @TheBirdestBeard: Jeg er ikke sexistisk, men jeg kan være sexistisk bc jeg hader alt ved min kvindelige matematiklærer, herunder hendes stemme, opførsel, ...",sexism
8111,@unpccomix Jeg så dette forleden dag.  Fremragende.,sexism
8117,"I modsætning til dig, som er hylende uvidende og ikke kan stave til ""racist"" @MattLevine66 Im sorry but girls are just rly unfunny #norasict #nosexist",sexism
8131,"RT @BraxtonDsnyder Er det Kara Lawson der kalder dette spil???? Jeg er ikke sexistisk, men jeg hader når hun kalder spil.",sexism
8133,@leyna76 Skal kvinder være forenede eller ærlige?,sexism
8135,"#MKR beder til, at disse to skide bimbos forlader konkurrencen i næste runde",sexism
8137,"RT @BrettPorter55: Hvorfor får de en lastbil efter at have vundet superbowl, men kun et interview fra den kællingede Erin Andrews når de vinder VM....",sexism
8138,@aliabdalhamid @izrinhariri Du ved tydeligvis intet om din religion.  Tilladelse til at voldtage slavepiger er både i Koranen og Hadiths.,racism
8140,@BristolBen @LiljaOB @Transic_nyc ...stakkels Ben.,sexism
8141,"RT @realalexander57: Jeg er ikke sexistisk, men at have en kvinde som chef for Secret Service er den eneste ting jeg mener er forkert. Mænds reflekse...",sexism
8142,"RT @ImKindOfASavage Jeg er ikke sexistisk, men hvis rallykampene var alle sportskampe, så ville drengene vinde alle kampe uden problemer",sexism
8143,"@birdSTL @MurdaMookez Hele islams historie er en historie om kolonisering, besættelse, had og bigotteri. Få en uddannelse.",racism
8144,"RT @RomeoRakheila på vej til at stemme for SRC... kald mig sexistisk, men jeg stemmer ikke på nogen dame...",sexism
8149,"Muslimer forsøger ihærdigt at afslutte det folkedrab, som deres profet Muhammed gav dem #Islam #Israel #Palæstina http://t.co/GrFVgLmI70",racism
8157,"Celina er en elefant, og hendes folk er endelig kommet #mkr",sexism
8158,"@halalflaws @haroonstyles @AMohedin @islamdefense @greenlinerzjm Islam tillader mænd skilsmisse ved at sige jeg skiller mig fra dig, tre gange, ikke kvinder.",racism
8164,@greenlinerzjm ISIS følger Koranen og Hadiths nøjagtigt. De følger Sunnah nøjagtigt. Det onde findes i Koranen og Haditherne.,racism
8165,"RT @DustyPee: Hvis #cuntandandre klarer sig igennem, vil jeg... Jeg ved ikke hvad jeg vil gøre. #mkr",sexism
8166,"@IndyVoices Jeg har læst hele Koranen og mange af Haditherne, og det er præcis, hvad det er at myrde ""vantro"" og tvinge islam på folk.",racism
8167,@Rubiconski Du må være en af Putins hær af betalte internettrolde. http://t.co/stp5NmjZRY http://t.co/IIZx95911L,racism
8168,"RT @HannahCamille20: Kald mig sexistisk, men kvinder skal virkelig holde op med at opføre sig som om de er store fodboldfans. Bare stop.",sexism
8170,@Assiye61 Det er en masse misinformation. For eksempel har der aldrig været mere end 5 millioner nordamerikanske indianere. http://t.co/ErZxfNAOUt,racism
8173,@mykitchenrules #MKR Jeg hader Kat. Hun er forfærdelig.,sexism
8184,"RT @DaveParky14 Ikke sexistisk, men et kvindeligt cast til en ny udgave af ghostbusters lyder....well lort virkelig",sexism
8186,@BenjaminNorton @MaxBlumenthal De stemte for at forhindre muslimernes folkedrab på Israel.,racism
8189,"@JRehling På det tidspunkt troede USA, at islam bare var en normal religion. Nu ved vi, at det er et stykke beskidt imperialisme.",racism
8191,"@mykitchenrules hvis den indbildske duo af indbildskhed kommer igennem i aften, ser jeg ikke med igen #suicideblondes #mkr",sexism
8193,"RT @Masterbatker: ""De skal koncentrere sig i 2. halvleg i denne halvleg"". Kloge ord fra vores kvindelige kommentator.",sexism
8195,@drewmistak Indholdet af Koranen og Haditherne giver islam et dårligt ry.,racism
8205,".@GRIMACHU Det lyder lidt for meget som ""separate but equal"". Det er sexisme, fordomme, fanatisme, bigotteri, you name it. @MoJGovUK er tydeligvis inficeret med bigotter.",sexism
8213,@NatalieTudor Det gjorde de faktisk.  Feministisk kannibalisme.  Det var fantastisk.,sexism
8215,RT @lukemac11 Ahh den tøs der annoncerer kampe på ESPN 2 er så irriterende #gameonmute #getheroff #notsexist,sexism
8217,"RT @clay10wareagle3: Can't lie this was generally clever, funny, and relatable without ruining it with girlishness #NotSexist https://t.co/...",sexism
8220,@travyola222 Kat er en total idiot. Desværre er vi fanget med hende i et stykke tid endnu. #MKR (jeg vil ikke se med på grund af hende),sexism
8221,"RT @DavidJo52951945: I det mindste er muslimer nu blevet afsløret - de protesterer mod ytringsfrihed, men gør det ikke for 7/7, Lee Rigby, ISIS eller Rotherham ...",racism
8225,"RT @GabeMiller22 Jeg er slet ikke sexistisk, men kvindelige sportsanalytikere burde ikke være noget, der eksisterer",sexism
8227,"RT @Hayles_Comet Jeg er ikke sexistisk, men jeg er begyndt at tro, at kvinder ikke kan køre/manøvrere/betjene noget med 4 hjul over 800 lbs",sexism
8230,"@Damhan97 @niall_cullen @AC360 At få flere børn er det, som deres profet Muhammed bad dem om at gøre.  Reproduktiv imperialisme.",racism
8233,RT @MeninistTweet: jeg hader når du åbner døren for en lækker tøs og hendes grimme veninde så vil have dig til at holde den åben for hende. bitch open it your...,sexism
8249,"RT @redsteeze: Videnskabsmand lander en robot på en komet, feminister korsfæster ham for hans skjorte. Biden slikker øret på en andens kone - Stilhed http://....",sexism
8252,"RT @stardust193: Australian Preacher Incites to Jihad against the Jews: ""De er Allahs ondeste skabninger"" #Australien #Islam https....",racism
8253,"@mohamadraimi4 @korderakan Ikke kun døde Daesh, men Baghdadi løb som en kujon. Vil han halshugge sig selv for at flygte, som han gør sine mænd Gwer",racism
8255,"@fai3an_H @Kaya786 Fortæl mig om at være dum, når du finder ud af, hvordan du får fungerende toiletter ind i de pakistanske offentlige skoler.",racism
8256,"@CavusSeyit ROFL. Jeg kiggede lige på, hvem du følger, og jeg kan se tre af Oktar's bimbos på din liste.  Yeap, jeg kan altid lugte en Oktar zombie",sexism
8259,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 Og muslimer gør aldrig fremskridt. De er stadig barbariske. http://t.co/mw2fGIvrkK,racism
8260,"SKREV DU DET SELV OMG @joeldanger Alle piger burde have et skilt med ""du skal være så høj for at køre i min følelsesmæssige rutsjebane"".",sexism
8262,@eaballesty @tim_geelen OK.  Whew.  Det er godt.  Få en rigtig uddannelse og glem denne gift af offerrolle kendt som feminisme.,sexism
8263,Hvor irriterende er denne Kat på #mkr,sexism
8271,@BrokeTilIGetRch @CriticalKaiju Nope.,sexism
8272,"*yawn* @JoeApplebyTHFC Jeg kan ikke udstå kvindelige komikere. Kunne ikke nævne en eneste, jeg finder sjov. #NotSexist",sexism
8273,"@buttercupashby @MaDaSaSaHaTtEr_17 Jeg tager hele suraen, mikrohjerne. Du kommer med sådanne udtalelser i forsøget på at skjule islams barbarihed.",racism
8274,"@Lithobolos @PoliticalAnt @ZaibatsuNews Der bør ikke være frihed til at påtvinge andre sin religion. Og det er det, som islam handler om.",racism
8279,@Arab_Fury @guardian Stakkels dreng. Alt han ønskede var at vokse op og halshugge Kuffir. Vi har så ondt af ham. 14 år gammel ville ISIS have sendt ham til at dræbe,racism
8281,"RT @Ellis_Holt1 Jeg er ikke sexistisk, men den kvindelige kommentator på Sky Sports er chokerende",sexism
8294,"Se det er karma ""@GidgitVonLaRue: #MKR God Kat du er en forfærdelig forfærdelig person. Åh du er ydmyget? GODT.""",sexism
8295,"RT @Mr_LayedBak Jeg er ikke sexistisk, men jeg hader når kvinder er analytiker eller play by play person. de har ingen idé om hvad de taler om",sexism
8302,"@urgedharry @nyazpolitics @greenlinerzjm Hvis du rent faktisk vidste noget om islam, ville du vide, hvor voldelig og barbarisk http://t.co/cMU60pvE0s",racism
8303,@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 Og Koranen sanktionerer voldtægt af slavepiger.,racism
8305,"RT @spencer_hynes Jeg prøver ikke at være sexistisk, men jeg synes ikke, at kvinder skal annoncere fodboldkampe",sexism
8306,"@ummayman90 Hvem ved, om de kritiserede ham?  Han dræbte dem.  Og de ting mod ham ville aldrig komme ind i Sunnah.",racism
8316,"RT @Senor_Andrew: @raquellykelly præcis. Ligesom jeg er ikke sexistisk, men de fleste kvindelige sportsværter jeg har set sige dumme lort lol",sexism
8324,RT @Manabanana420: #WhatFeminismGaveMe http://t.co/W8YzllPbFS,sexism
8328,"RT @SamuelReeve1: Jeg er ikke sexistisk, men jeg vil vædde med, at halvdelen af de piger, der tweeter, ikke engang ser fodbold, men bare tweeter, når de ser alle ...",sexism
8330,"RT @LydiaJoy2015: Jeg er ret sikker på, at de fleste mennesker er lært, at det ikke er okay at bedøve andre😒 http://t.co/sfSGvH5vI7",sexism
8331,RT @breez_15: @JakeDandrea_ @AnthonySammarco @YesYoureSexist feminister kan sutte min pik med deres lillefinger i luften #classy,sexism
8332,@AmandaSheils1 @Colonel_Shami Profeten Muhammed var en stor morder. Han halshuggede engang 600 jøder på én dag. ISIS gør det samme som han gjorde.,racism
8338,@AbouAliZarif @MaxBlumenthal Hvor meget ytringsfrihed er der så i Gaza? Og skriver I jødehadende bigotter om det?,racism
8341,"RT @Mooseoftorment Kald mig sexistisk, men når jeg går til en bilforretning, vil jeg hellere tale med en mand",sexism
8343,"@asem_1994 Folk gjorde videnskabelige opdagelser, herunder algebra, før islam.",racism
8346,"RT @Steven_KGang: Jeg er ikke sexistisk, men jeg hader kvindelige sportstaleværter",sexism
8347,#mkr WOW-pigerne har virkelig sat skub i deres spil med mikrobølgeovn-couscous. Massive madlavningsfærdigheder.,sexism
8348,"@Noin007 Det er derfor, jeg finder argumentet ""antifeministiske kvinder vil bare have mandlig opmærksomhed"" tåbeligt... som om der ikke er bedre måder at få det på.",sexism
8352,"@TheInfoIslam Det er ulempen ved at følge en religion af uuddannede idioter, så man er nødt til at stole på Kufir for alting.",racism
8357,"RT @danhickey2199: #MKR #killerblondes den eneste måde disse piger bliver på, er hvis de sutter alle slikkepinde i rummet. Så de er stadig i wi...",sexism
8358,"@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 Ærligt og retfærdigt er, at islam er en religion af had, mord, bigotteri og sexisme",racism
8361,Fuck off Kat! Douchebag. #MKR #bitchy,sexism
8364,"@batchelorshow @edgeofthesandbx @FearDept Spørg muslimerne.  Det er dem, der dræber alle jøderne.",racism
8371,@NNdabbour64 Og du får lov til at sætte et X på det islamiske bullshit-bingokort. http://t.co/gDAGWcox9l,racism
8372,"@ClassicDCoy @billmaher Hvad - er du dum.  Der er intet, der kan sammenlignes med islams umenneskelighed og barbari.",racism
8379,"Homoseksuel mand smidt ned fra taget af ISIS for at være homoseksuel.  På trods af hvad den radikale venstrefløj hævder, er dette den virkelige #Islam. http://t.co/1YPpriD7pk",racism
8385,@SkyPirateVegeta Kender det.  Sindssyg.  Patriarkatet har tydeligvis svigtet denne mand...,sexism
8389,"RT @The_Loki_Jotunn: @MT8_9 Vi må ikke glemme suffragetterne, der delte hvide fjer ud under 1. verdenskrig @TonyChiaroscuro @SexyIsntSexist htt...",sexism
8391,"RT @GrindMode407: I Cook Bitch ;p""@YesYoureSexist:BACK AT YOU DOUCHE @GrindMode407 Mannnn Jeg er ikke sexistisk, men hvis du er en kvinde &amp; kan du ikke ko...",sexism
8392,RT @Cariaddraig @cocojambo75 Hvis det får mændene væk fra deres kones fødder er jeg helt med på det #notsexist,sexism
8395,@purposelyflawed http://t.co/P6KTLT0XBZ,sexism
8397,"Hold op med at brokke dig - hvis Kat og Andre havde fået 5 point, ville de blonde idioter stadig være gået. Se de andre holds point... #mkr",sexism
8398,"RT @ISIS_CRIMES: @RuwaydaMustafah
Selvfølgelig. fordi radikal islam pr. definition under sharia, betyder at gå tilbage i tiden .
Dens uciviliseret",racism
8405,"@chsfword Nævn 3 fremtrædende feminister, tak.  Ingen Google.",sexism
8406,"@TrainInVainn @Druid2555 Jeg har besluttet, at du ikke er en sådan indsats værd.  Aftale.",sexism
8413,@PsychBarakat @PhilipMills8 @jncatron Arabere og muslimer mod jøderne. https://t.co/8cmfoOZwxz,racism
8415,RT @nicolesantucci: Det burde fjerne det selvtilfredse smil fra dit ansigt Kat #rudebiatch #mkr,sexism
8416,"@MaxBlumenthal @mehdirhasan #Islam ønsker, at kvinder skal blive i deres huse og dække sig til. ISIS sørger for, at de gør det.",racism
8417,"RT @AxAs23: @BBCSport Ikke sexistisk, men selv kvinder foretrækker at se mænds sport frem for kvinders sport, fordi det spilles på et højere niveau.",sexism
8420,"RT @reverenddg: @zoegclifford @MT8_9 @fuckism_ Hvis dit svar ikke er en vis grad af selvransagelse om at det er sexistisk, men at protestere mod...",sexism
8422,"RT @Beowolf72: @MT8_9 @egyptinparadise @JudgyBitch1 those women are OK....Can't tell a woman how to dress.........Oh, wait a tick... http:/....",sexism
8424,"@anjemchoudary Alle er ligeglade med, hvad hans ære betyder for jer fjolser.  Vi har ingen forpligtelse til at ære slavehandleren og karavanerøveren.",racism
8428,"Bare rolig, de er ligeglade med, hvad du synes. @TommyWard15: Kald mig sexistisk, men jeg foragter kvindelige komikere og kvindelige rappere",sexism
8432,"RT @maullyolly Kald mig sexistisk, men kvinder bør aldrig have lov til at tale om sport på tv.",sexism
8433,"Promo bimbos er bestemt irriterende, men Kat og Andre virker som virkelig forkastelige mennesker... groft #mkr",sexism
8436,"RT @ZedSe7en Hvad fanden, mand? At gøre Thor til en kvinde er som at gøre SpiderMAN til en kvinde. Jeg er ikke sexistisk, men man gør bare ikke visse ting.",sexism
8437,"@AmandaSheils1 @Colonel_Shami Og vi bekæmpede tyskerne for deres handlinger.  De første korstog var muslimer, der angreb kristendommen.",racism
8440,"RT @ZaabSethna: Dette er velskrevet &amp; værd at læse om det daglige liv i Mosul i dag ""Caliphatalism?"" http://t.co/IbNJKUmHWk via @aminterest",racism
8444,"RT @radleybalko: Univ. of Colorado disciplinerede en studerende for seksuelle overgreb, selv om hans anklager indrømmede, at hun havde løjet. http://t.co/uhTv....",sexism
